class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-1,0.414654642,0.380079567,0.393052101,0.110538192,0.095711231,0.060845822,0.09883517,0.060740419,0.06443096,0.052017108,0.089097872,0.064374775,0.033586171,0.089118652,0.071439646,0.341069847,0.340909481,0.21187079,-0.357424974,0.042049222,0.143549159,0.099951491
-1,0.34772113,0.258072495,0.426954865,0.168966845,0.117274538,0.125751853,0.145400584,0.125643775,0.167989939,0.14887476,0.153212249,0.165603787,0.193818271,0.153269529,0.163196281,0.160087347,0.268153131,0.132394001,-0.241575435,0.0685689,0.111165129,0.079588965
-1,0.364433497,0.259018391,0.333796591,0.107084416,0.055607826,0.072283067,0.096934408,0.072177187,0.200553983,0.184286356,0.208395496,0.211036772,0.240519553,0.208376333,0.106041126,0.199502021,0.285485208,0.156108379,-0.282381892,0.002335901,0.107825451,0.047043793
-1,0.396837085,0.28300634,0.351051241,0.108293779,0.057689749,0.068655826,0.094628483,0.068550102,0.208699912,0.18448624,0.232929096,0.202882141,0.188059509,0.232990861,0.107125185,0.212397531,0.24914366,0.156058937,-0.288305283,-0.019709328,0.110998355,0.045233421
-1,0.419290036,0.325019985,0.35616073,0.21949397,0.171529874,0.181479469,0.195001349,0.181369096,0.061300322,0.068563499,0.069879301,0.057400621,0.029928556,0.069900058,0.117734887,0.285923302,0.214972317,0.207349002,-0.33526504,0.023488261,0.165116891,0.041850381
-1,0.415929794,0.36018455,0.384258658,0.153658554,0.091347232,0.11898499,0.142623067,0.118658483,0.095398061,0.110198237,0.103053458,0.09564025,0.076041907,0.103126287,0.100064196,0.331150115,0.213389903,0.232080251,-0.396777034,0.017955877,0.149215057,-0.001078794
-1,0.445195496,0.346830696,0.374988317,0.15624477,0.091657102,0.139034674,0.128429174,0.139145195,0.085092612,0.084991314,0.089249276,0.08415658,0.073723495,0.089322202,0.090491816,0.339106351,0.253341436,0.23150751,-0.415756941,0.035068862,0.106680207,-0.036612403
1,0.208821818,0.195043772,0.254720598,0.135718942,0.116194569,0.153214276,0.149100021,0.153310835,0.153816804,0.139883786,0.122072645,0.150435314,0.183503225,0.122052126,0.002293303,0.343232602,0.231550455,0.359366924,-0.285924017,0.431453198,0.339186728,0.321626037
1,0.203614578,0.189822137,0.246796176,0.099701926,0.114333816,0.111001939,0.111632019,0.110890903,0.15817152,0.1450665,0.122363098,0.157500491,0.195345953,0.122342572,-0.010460143,0.392615944,0.180221856,0.349166244,-0.293367803,0.415271759,0.412905306,0.283070207
-1,0.450802684,0.321710914,0.560216844,0.112072773,0.032410383,0.09759327,0.109519094,0.097690418,0.100751407,0.091797896,0.133296981,0.110898472,0.044178795,0.133366376,0.052026194,0.286055475,0.200385422,0.232092917,-0.369918227,0.026807673,0.148853824,-0.011776755
-1,0.45900929,0.321161926,0.563745081,0.102305077,0.036004707,0.085102119,0.100326732,0.085207343,0.08480268,0.080084987,0.106897645,0.092723347,0.038107421,0.106918454,0.0386355,0.318420768,0.197151929,0.244855583,-0.37364316,0.010606579,0.166136548,0.004879944
-1,0.471069485,0.345521927,0.596932054,0.073489122,0.037570886,0.053599596,0.068756074,0.053494491,0.053990565,0.051341675,0.076580971,0.058534414,0.011055921,0.076550595,0.032364186,0.346226782,0.23518756,0.24270907,-0.400230467,0.033059172,0.139061645,-0.031492796
-1,0.473283589,0.33799383,0.577925801,0.081259869,0.034143023,0.059636459,0.075174794,0.059531108,0.067271404,0.063810296,0.088114589,0.069745235,0.023715278,0.088184796,0.033881303,0.329425991,0.223720223,0.229465991,-0.368242025,0.087183908,0.142999575,-0.014509181
-1,0.480698347,0.340048879,0.600533664,0.078229204,0.037245736,0.06099844,0.074234143,0.06110727,0.057753682,0.054322772,0.083566695,0.065579779,0.014856328,0.083536498,0.032319758,0.346209168,0.191105574,0.241508007,-0.40884161,0.019019775,0.150582299,-0.046470325
-1,0.495197207,0.352826357,0.597473264,0.068936244,-0.010839776,0.045857534,0.061405681,0.045978881,0.061749987,0.057928398,0.084975868,0.066910945,0.021598494,0.084996641,0.034745634,0.360266984,0.189416438,0.255666852,-0.447678685,-0.139568508,0.164610252,-0.057101395
1,0.259852409,0.228686541,0.308321744,0.100967996,0.107562952,0.110768907,0.122064196,0.110867232,0.171496689,0.156410277,0.146248862,0.170705557,0.198621571,0.146180555,0.007244238,0.300465137,0.222080141,0.297721118,-0.245068997,0.320264757,0.388661325,0.320429057
1,0.252576649,0.234023154,0.294007003,0.107373215,0.111091286,0.119621091,0.12639235,0.119523346,0.182682201,0.165245786,0.161358401,0.177352354,0.206441283,0.161384478,0.007784763,0.283584863,0.231003463,0.290242702,-0.240968019,0.356522501,0.388542056,0.324376732
1,0.278083295,0.244089782,0.204237863,0.092941917,0.098258153,0.100928977,0.10800989,0.101027712,0.151826918,0.139047101,0.123517752,0.15049547,0.183466226,0.123449065,0.006181368,0.320056021,0.314860642,0.299432248,-0.259661615,0.443061113,0.356813163,0.315161973
1,0.078301772,0.094779104,0.083273754,0.226406142,0.275802284,0.157712132,0.175121889,0.157808527,0.199231714,0.181483045,0.170400545,0.165737033,0.248771384,0.17043294,0.034006521,0.303367615,0.328516483,0.363075137,-0.247943014,0.545285761,0.385228664,0.387592763
1,0.084660396,0.100563124,0.086580083,0.193830848,0.226418361,0.12949945,0.145169109,0.129823998,0.208007336,0.193849742,0.185481369,0.171690121,0.248493418,0.185406893,0.011078523,0.334483474,0.31150806,0.378149956,-0.257281542,0.550554395,0.387542367,0.38468802
1,0.078598037,0.100474894,0.082678124,0.188759446,0.220327526,0.137462825,0.149085402,0.137341604,0.244176269,0.225232244,0.228304625,0.19744575,0.271255046,0.2283362,0.011012951,0.323898256,0.307726383,0.375068694,-0.253003597,0.525445759,0.352025568,0.345499843
1,0.077755347,0.095993012,0.066678628,0.191943794,0.2683613,0.129304186,0.148321122,0.129401743,0.2285427,0.212113172,0.209692016,0.186242223,0.261253864,0.209671602,0.010161711,0.316435605,0.276244342,0.363040507,-0.248664021,0.56401521,0.417883217,0.346081942
1,0.085508257,0.104811952,0.093948767,0.1909035,0.220616177,0.135007694,0.148628801,0.135105029,0.253875375,0.236595571,0.241473287,0.204199165,0.270771444,0.241452917,0.011190537,0.31872341,0.254881799,0.371713191,-0.274867594,0.484879732,0.368394017,0.366117448
1,0.074366242,0.09645319,0.069779113,0.200450212,0.260660112,0.147160441,0.152905732,0.147257268,0.258624315,0.240748778,0.24033241,0.214605004,0.286419868,0.240312025,0.009662006,0.309251159,0.218506575,0.361320436,-0.243203998,0.525826275,0.383313179,0.391599059
-1,0.311907142,0.229399323,0.391708136,0.202494591,0.235730723,0.143963709,0.225915477,0.143674359,0.122336857,0.120802172,0.15630129,0.12054015,0.064177543,0.156365111,0.070987366,0.229911804,0.261228919,0.211616337,-0.274317443,-0.013941089,0.067828722,0.126132414
-1,0.299022138,0.212070495,0.374239057,0.187484533,0.208072975,0.128031,0.215376601,0.127922833,0.167031884,0.15463464,0.20292969,0.174241483,0.103140593,0.202989608,0.063057452,0.212914482,0.240401357,0.187149972,-0.248573527,-0.00319002,0.043810036,0.112778857
-1,0.321167767,0.223947987,0.398487151,0.206781209,0.230796084,0.132867366,0.225315526,0.132936567,0.114307664,0.124761663,0.141881347,0.119345345,0.067027435,0.141944453,0.057643335,0.242868885,0.258947194,0.20528686,-0.264085293,0.038610719,0.048906352,0.130546585
-1,0.30271402,0.348868549,0.373771906,0.2068578,0.242332891,0.135596111,0.214472219,0.13564907,0.133609474,0.161467791,0.173194081,0.137981832,0.079338223,0.173176557,0.070282497,0.212053806,0.239520729,0.18221952,-0.252393901,-0.021208355,0.033060994,0.090102032
1,0.24150084,0.244811624,0.069452748,0.136106923,0.11766924,0.143571019,0.141456977,0.143891364,0.220935255,0.205576017,0.190260679,0.232898578,0.244387075,0.190240234,0.036296815,0.336874992,0.191415906,0.342064083,-0.280596256,0.301264048,0.433554113,0.345819712
1,0.257842541,0.238873363,0.038020082,0.126881167,0.116374254,0.145744726,0.138298556,0.145623669,0.220808923,0.197743669,0.192379743,0.233780891,0.236837029,0.192359298,3.70E-05,0.336161107,0.247058749,0.338202804,-0.284469724,0.322551697,0.409404933,0.338736027
1,0.237091258,0.214355737,0.265453041,0.123082317,0.113976359,0.139835805,0.129306599,0.140140787,0.192828432,0.175125882,0.163423255,0.201527119,0.217550501,0.163452238,0.001462129,0.31693849,0.190071464,0.328527808,-0.251880407,0.328649431,0.391557455,0.338594288
1,0.239709392,0.211883932,0.294804603,0.13130872,0.112878621,0.15175274,0.134047404,0.152052611,0.190031722,0.172523797,0.162740618,0.194214135,0.213110834,0.162768483,0.001649094,0.311125189,0.128117114,0.318426907,-0.257535815,0.239646614,0.410373598,0.324136615
1,0.251156002,0.242283195,0.302399129,0.10195531,0.10922087,0.116434485,0.110148363,0.116532579,0.17866461,0.162637204,0.149356157,0.182626054,0.200639501,0.149385333,-0.000802741,0.325222343,0.142860144,0.321621329,-0.278703809,0.284149647,0.360885352,0.302552372
-1,0.354181796,0.252844721,0.319110692,0.213446438,0.186496392,0.182103738,0.194946602,0.181817248,0.149701297,0.156079471,0.195213705,0.138009682,0.088789031,0.195234627,0.126476631,0.208928019,0.220073342,0.172951177,-0.300347358,0.001708262,0.099216826,0.023585968
-1,0.342799067,0.254469663,0.313205123,0.236204997,0.218975917,0.214216262,0.199302807,0.213934094,0.137267947,0.145921573,0.164498419,0.12633045,0.09610112,0.16451931,0.145832002,0.206619337,0.230232447,0.168018252,-0.290013194,-0.02526837,0.085446037,0.016151257
-1,0.31110239,0.215798333,0.288660049,0.223704204,0.194317922,0.219276398,0.153037071,0.219164461,0.21409443,0.194845289,0.271586835,0.144879892,0.104347199,0.271575481,0.205317304,0.168697223,0.190966189,0.122419648,-0.265106201,-0.104621664,0.029085152,-0.062416192
-1,0.353375286,0.252080321,0.313649148,0.212523639,0.181329414,0.197607681,0.179199696,0.197496653,0.164054975,0.186513558,0.195158169,0.144192606,0.125468135,0.195220128,0.144423127,0.211941481,0.228883624,0.171143994,-0.308194429,-0.067552812,0.086686917,-0.027461851
-1,0.310997695,0.235458702,0.293561071,0.205395252,0.173722461,0.184442654,0.167766497,0.184188902,0.206492543,0.210763484,0.246294007,0.159373298,0.137504533,0.246314973,0.153768525,0.162172869,0.211718529,0.132457599,-0.252849281,-0.040967595,0.078769334,-0.006057108
-1,0.338369697,0.242094934,0.429543614,0.142251998,0.131176025,0.115578778,0.136987686,0.11547111,0.126893833,0.114769243,0.175697923,0.109651156,0.065948606,0.175669819,0.046138674,0.315925956,0.243540436,0.24889344,-0.332939088,0.010672845,0.122845672,0.085824087
-1,0.334025323,0.231748343,0.419326007,0.145944044,0.17471388,0.122303955,0.136751756,0.122196019,0.10538087,0.103130795,0.149776831,0.092724048,0.05161069,0.149749786,0.04513016,0.306135982,0.252290875,0.23880139,-0.334991276,0.131407514,0.076832063,0.060343288
-1,0.309941858,0.237238124,0.389797896,0.115611754,0.098854676,0.094214983,0.111053005,0.094108209,0.196816564,0.175741807,0.261334121,0.178124562,0.105698153,0.261314243,0.062151562,0.243145242,0.228291363,0.189367235,-0.309675276,0.104955718,0.060397517,-0.014727111
-1,0.343869686,0.243584886,0.435763329,0.136100382,0.137244701,0.098901577,0.140519038,0.098582298,0.113261528,0.104454465,0.159794152,0.098337866,0.052503001,0.159815028,0.043476596,0.33044681,0.246645927,0.258692116,-0.344536245,0.07484661,0.078199439,0.080282733
-1,0.293225795,0.194623396,0.369152367,0.157789752,0.195561871,0.136118233,0.143907845,0.136192173,0.157676339,0.128371179,0.200002372,0.153701812,0.098003685,0.199979886,0.072879232,0.24153021,0.315885544,0.201223135,-0.295910895,0.032460384,0.073037513,0.068595305
-1,0.275360674,0.187787592,0.331474751,0.235966459,0.295298219,0.237531304,0.224376187,0.237267196,0.115435652,0.154342785,0.156852126,0.107886456,0.041899305,0.156909034,0.112922445,0.17692326,0.243570834,0.159473374,-0.252407044,0.003313387,0.070320599,0.036991082
-1,0.279559463,0.189643919,0.341201723,0.16270031,0.208275154,0.146366388,0.166543767,0.146421492,0.186393693,0.173909009,0.230501994,0.189529032,0.108787298,0.230562001,0.102471955,0.189917803,0.241870433,0.171901464,-0.248813301,-0.078327157,0.1093942,0.106172308
-1,0.332833737,0.220989034,0.403657079,0.134013191,0.148542523,0.121085025,0.135674864,0.121201336,0.125194907,0.117905654,0.169566616,0.127117559,0.052779492,0.169587508,0.074001297,0.300936103,0.346260488,0.258422971,-0.391993821,-0.121950813,0.123978876,0.023128234
-1,0.400378942,0.28544578,0.471282005,0.085026592,0.014867825,0.065273896,0.084179878,0.065001152,0.180284306,0.156912372,0.216602013,0.198623419,0.112943351,0.216622949,0.149147511,0.164782271,0.263281167,0.163166374,-0.298792124,0.072667077,0.155702218,-0.013771485
-1,0.404738426,0.294675916,0.453730464,0.064010128,0.017490594,0.039387561,0.062180154,0.03911037,0.182252198,0.161324978,0.220710441,0.198801607,0.112860531,0.220731407,0.171377331,0.167510346,0.278536797,0.165627033,-0.334139645,0.101197347,0.122823946,-0.064192943
-1,0.335562736,0.258126318,0.364323318,0.08239755,0.026332779,0.064744212,0.081159934,0.064766169,0.250859529,0.229297876,0.299346507,0.268897861,0.165554732,0.299337238,0.19135353,0.109406367,0.20923388,0.112926058,-0.243009403,-0.007928903,0.09061452,-0.04524162
-1,0.333278745,0.245819047,0.294814199,0.06701313,0.026455743,0.045738339,0.058964059,0.045505866,0.261728346,0.264412045,0.310462415,0.276843727,0.172796518,0.310453087,0.169688463,0.11577072,0.208336204,0.113894023,-0.251106679,-0.007471943,0.081789397,-0.065330349
-1,0.310618162,0.228099883,0.29043743,0.117009424,0.04661037,0.090754293,0.121014982,0.090647653,0.230567724,0.230068773,0.26995331,0.250664115,0.16601491,0.269946486,0.305335164,0.085456789,0.20806241,0.096820913,-0.202553287,0.032517992,0.08404132,-0.00302934
-1,0.29707095,0.198090285,0.378154129,0.053580005,0.019230431,0.033947617,0.041610807,0.033843316,0.290753841,0.294538438,0.336176217,0.301655084,0.198013604,0.336169362,0.073204115,0.141388908,0.162228048,0.093528844,-0.254613131,-0.084322639,0.022000976,-0.118595846
-1,0.403928429,0.275387317,0.505139112,0.091838606,0.028026698,0.072440594,0.076927505,0.072139874,0.177874669,0.156179994,0.217351362,0.170936584,0.122007295,0.217372298,0.074171267,0.255590826,0.236092687,0.192456424,-0.36123687,-0.024612257,0.121969603,-0.021865571
-1,0.404916674,0.28078559,0.493105769,0.082198113,0.027409306,0.058302343,0.068559214,0.058390588,0.184253365,0.172797784,0.214703307,0.183168218,0.141340911,0.214678198,0.064766772,0.265105814,0.193604976,0.186386511,-0.366955519,-0.010849947,0.134057537,-0.038239669
-1,0.283486873,0.194954813,0.354327261,0.251182646,0.243976757,0.244365424,0.205246419,0.244122624,0.127524436,0.114471503,0.163070977,0.115469791,0.076754466,0.163122758,0.315945506,0.122295201,0.22195372,0.109776892,-0.201296046,-0.028621042,0.061325546,0.049610876
-1,0.27391693,0.183725953,0.316292107,0.249625936,0.248946562,0.252157331,0.198208719,0.252044052,0.149420813,0.138590485,0.182823256,0.135979518,0.107421741,0.182815611,0.366491765,0.113917463,0.187287509,0.091466792,-0.223568246,-0.084919252,0.03148314,-0.02721093
-1,0.25614205,0.173404723,0.274359286,0.234687135,0.223044083,0.228785813,0.237823322,0.228774339,0.172107935,0.170790404,0.197234154,0.169945091,0.131465107,0.197255075,0.354224473,0.094116643,0.176947296,0.058232471,-0.17873387,-0.046086948,0.016721748,0.000958987
-1,0.215416253,0.288844287,0.233690113,0.265330821,0.238531694,0.27741906,0.245988205,0.277362704,0.143247247,0.151428998,0.194920018,0.120356269,0.053335544,0.194954738,0.44105643,0.039801888,0.098623067,0.007029148,-0.124826446,-0.132115871,-0.044038054,-0.059376474
-1,0.479767919,0.331242114,0.40642792,0.081270754,0.06122496,0.03832674,0.069723971,0.038222261,0.049831316,0.051990114,0.063828424,0.048777588,0.016175708,0.063912153,0.055242248,0.425910175,0.213692844,0.291742772,-0.500059903,-0.088320546,0.162633613,-0.033528995
-1,0.473671347,0.32943517,0.54220742,0.048738975,-0.004336015,0.01274793,0.037581034,0.012898015,0.035346918,0.034537785,0.050070994,0.032147318,-0.004761961,0.050031412,0.035725221,0.433007509,0.182982147,0.262339979,-0.495962024,-0.016180942,0.158857122,-0.07214988
-1,0.440524668,0.303659379,0.523690879,0.071000025,0.045151718,0.034600355,0.046081834,0.034726903,0.063235812,0.0648406,0.069520369,0.053414129,0.027689597,0.069486193,0.061181054,0.372965991,0.245800614,0.237147897,-0.431763351,0.098718986,0.18831645,-0.068087704
-1,0.427510619,0.302655816,0.342017889,0.19502297,0.100418374,0.189281374,0.164888918,0.189344257,0.136541143,0.12740317,0.184625924,0.135737389,0.0590115,0.184605539,0.06461969,0.230573893,0.234034956,0.175906032,-0.314621598,0.048204683,0.119781755,-0.021305526
-1,0.481948853,0.339667857,0.602294564,0.167922109,0.072296157,0.166909412,0.157532945,0.166991636,0.064495526,0.057570674,0.095667176,0.066523142,0.008870658,0.095642284,0.063206866,0.260073721,0.177943468,0.191150039,-0.367044687,-0.023376415,0.135018483,-0.057016935
-1,0.435757101,0.309019029,0.535265088,0.209865972,0.095632106,0.20877707,0.207821548,0.20866558,0.08823549,0.079463415,0.118831642,0.095479883,0.030085837,0.118852466,0.080764003,0.217666298,0.228067636,0.1632635,-0.270289421,-0.021494055,0.090950288,0.055327944
-1,0.484731615,0.35440141,0.574172616,0.143685654,0.072371781,0.139940217,0.123426467,0.140023649,0.058674641,0.05315683,0.083261751,0.06172169,0.008411829,0.083282523,0.051890228,0.27469486,0.229771227,0.194765568,-0.344736159,0.046583943,0.133771285,-0.009907686
-1,0.353891999,0.571312964,0.31293416,0.205381304,0.167106837,0.151887074,0.149904639,0.151615441,0.049868643,0.090305932,0.057526544,0.024508413,-0.01122554,0.057585951,0.294830561,0.233113825,0.181434423,0.137335032,-0.255906582,0.015796684,0.112210162,0.051748417
-1,0.40441528,0.607374847,0.342437088,0.126600549,0.073915973,0.079666242,0.082446098,0.079560064,0.043722957,0.0536559,0.049234204,0.030645896,0.010653977,0.049254943,0.103278771,0.308856279,0.237196743,0.173082814,-0.351648688,0.074224219,0.153002426,-0.016473556
-1,0.398097545,0.564923286,0.341346383,0.13499631,0.060584284,0.083461843,0.099380717,0.083179936,0.051148616,0.06131956,0.060068034,0.046328135,0.026563546,0.060047012,0.107349828,0.272493958,0.231653541,0.157686189,-0.266917408,0.141765997,0.158216879,0.081642196
-1,0.51654768,0.371631444,0.39763537,0.109270282,0.032139808,0.03248129,0.039684951,0.032377057,0.036570102,0.039992176,0.063832588,0.020313617,-0.005687517,0.06390176,0.057367556,0.301831782,0.254317552,0.157493621,-0.339503586,0.218411967,0.198481604,0.053612642
-1,0.339927584,0.60495609,0.361386329,0.145494521,0.147398397,0.083932541,0.130159602,0.083826184,0.072117858,0.095129319,0.073315807,0.064139716,0.035303842,0.073379017,0.136272192,0.26676473,0.235738277,0.163904548,-0.335102081,0.056854002,0.134355471,-0.051062357
-1,0.422118902,0.298577398,0.345852643,0.227202222,0.14992547,0.228992105,0.205748767,0.228699237,0.107570611,0.103968643,0.141996607,0.11730092,0.053066012,0.141974509,0.110422581,0.205752715,0.286690831,0.182870865,-0.307355583,-0.07678593,0.086500116,0.01821249
-1,0.403874487,0.315167099,0.360587329,0.200563401,0.122027427,0.192290515,0.195140317,0.192179695,0.110636078,0.112794317,0.145823136,0.113298334,0.04811367,0.145843998,0.129892021,0.228255168,0.325772107,0.202628285,-0.349663913,-0.063412137,0.078939728,-0.000629344
-1,0.380436778,0.313439131,0.358504534,0.208053604,0.163454115,0.193306804,0.205538914,0.193195954,0.108115263,0.115677424,0.134379849,0.118337832,0.064143896,0.134446368,0.119517177,0.219341516,0.328119576,0.199234217,-0.328201801,-0.083206885,0.056910094,0.04083728
-1,0.379407734,0.323140174,0.36720258,0.154916883,0.126280084,0.132041678,0.159257576,0.132134125,0.148664281,0.13384819,0.17788586,0.165034011,0.100568742,0.177858993,0.119675301,0.221187562,0.335395455,0.21229887,-0.337128222,-0.122126542,0.071689792,0.042260788
-1,0.414937019,0.314228147,0.356036186,0.177051827,0.117676258,0.16662398,0.164214134,0.166514218,0.143890604,0.133391634,0.17692031,0.161333382,0.094960302,0.176941201,0.115217991,0.213114038,0.301576614,0.199492544,-0.338158667,-0.096295968,0.081094466,0.010932022
-1,0.384319782,0.266424716,0.471262842,0.147282854,0.161632746,0.107729398,0.098985225,0.107384086,0.029558605,0.032562733,0.056590922,0.02478968,-0.017346311,0.056611668,0.133749723,0.384452581,0.292914212,0.246135175,-0.458417654,-0.017875025,0.175695971,-0.053050157
-1,0.398593336,0.274564326,0.476006866,0.084477387,0.054314539,0.042002,0.062999427,0.042147525,0.033280566,0.029425133,0.050197624,0.031867839,-0.002462071,0.050218362,0.052656237,0.396891952,0.329595089,0.270701259,-0.420292675,0.051800601,0.161023602,0.0596283
-1,0.37763992,0.256197929,0.4497177,0.127764091,0.098602012,0.108763345,0.102702007,0.108427078,0.067865185,0.064672537,0.082999982,0.056268036,0.031004479,0.083075218,0.083721757,0.358649641,0.288676381,0.249339253,-0.403085291,0.055374525,0.189188674,0.019052036
-1,0.393635631,0.268433303,0.484595656,0.10903085,0.112192094,0.079916656,0.089048862,0.07981047,0.034399763,0.037324436,0.051926993,0.036127195,-0.003362154,0.052006725,0.053539716,0.382338881,0.320898652,0.269725442,-0.44902581,0.02580183,0.148326352,-0.004532092
-1,0.283940226,0.18610701,0.345238656,0.122551344,0.15347074,0.08845327,0.108319893,0.088346735,0.222060382,0.203960687,0.2580688,0.235220641,0.147974819,0.258126199,0.148720264,0.159113735,0.26325047,0.148630366,-0.267721295,0.051639639,0.070327543,0.00792312
-1,0.342333108,0.242311954,0.428696156,0.099448659,0.078382567,0.06383577,0.101495385,0.063529715,0.166237444,0.149963826,0.181909204,0.165616885,0.146677375,0.181977823,0.121406868,0.228360415,0.335819066,0.196308196,-0.351841569,0.03918191,0.140534922,0.007459933
-1,0.361042082,0.271294773,0.313362569,0.127320349,0.052069314,0.112516038,0.119606957,0.112531215,0.248955548,0.214178801,0.316973448,0.244698018,0.143209457,0.316965342,0.164618716,0.118047208,0.202772021,0.089355282,-0.233955622,-0.023070211,0.050365757,-0.043717291
-1,0.438036919,0.315878659,0.47189188,0.081655592,0.01868516,0.050602704,0.07475853,0.050497718,0.170439869,0.144099742,0.222178504,0.165826187,0.095890403,0.22219947,0.103516139,0.198918849,0.285933852,0.152592868,-0.306318402,0.081681266,0.108255677,0.005517179
-1,0.509077609,0.383280039,0.389926434,0.103795148,0.036865585,0.07597065,0.097008273,0.076078057,0.097871579,0.091217645,0.135381088,0.096266784,0.040778305,0.135351151,0.139021188,0.241387337,0.30740875,0.187901422,-0.370855629,0.032568149,0.16092293,0.026684098
-1,0.49935168,0.385405123,0.369777471,0.082513012,0.025047554,0.050557122,0.068076201,0.050263569,0.117556371,0.10679736,0.150822401,0.113271378,0.05822302,0.150843263,0.097560406,0.232560009,0.287715197,0.138481677,-0.317945838,0.140520528,0.165505573,0.047754012
-1,0.273852795,0.184792683,0.336807758,0.205684632,0.125387743,0.184906587,0.214706466,0.18479608,0.210335255,0.225254714,0.206371635,0.238952249,0.249338031,0.206371441,0.206438288,0.068998531,0.138646394,0.068573378,-0.148600817,-0.015431951,0.037201356,0.028402708
-1,0.294116199,0.203469247,0.357781768,0.239991352,0.133960724,0.232323617,0.248852715,0.232118309,0.186666518,0.202336699,0.195389539,0.203834623,0.181972802,0.19541046,0.228990674,0.071614958,0.142410964,0.06939543,-0.153342664,-0.046926882,0.037642803,0.01790648
-1,0.304478973,0.401308715,0.368461758,0.224772707,0.111356094,0.21009028,0.23008506,0.209886193,0.187716812,0.241440177,0.197387695,0.184995383,0.165845186,0.19743064,0.223657906,0.08625523,0.111692339,0.070987739,-0.185376778,-0.084769331,0.018499844,-0.06401094
-1,0.293687433,0.20188494,0.342410058,0.266147792,0.157641098,0.256523013,0.2868177,0.256409526,0.142899871,0.226772338,0.14535208,0.155684128,0.16016984,0.14535068,0.306330234,0.073403023,0.132383272,0.070131876,-0.17768544,-0.04313783,0.022563271,-0.045158353
-1,0.234578952,0.15437524,0.289901763,0.252701014,0.139906406,0.245362848,0.278938115,0.245303601,0.178963318,0.213987708,0.18197611,0.204982758,0.230625749,0.182009816,0.346700817,0.030608837,0.096227571,0.014668982,-0.111333601,-0.085015707,-0.0387454,-0.044156369
-1,0.258942366,0.176249251,0.318080574,0.278022557,0.15862447,0.270537525,0.30515036,0.270490587,0.157073453,0.207286149,0.170351088,0.171421811,0.147844255,0.17035602,0.325186968,0.041340582,0.110691518,0.0318515,-0.125047565,-0.086829983,-0.012245841,-0.031478908
-1,0.341844976,0.244276986,0.39427495,0.191641375,0.20841758,0.177811876,0.152944282,0.177701652,0.120180719,0.12121933,0.148331359,0.106553309,0.073450506,0.148306668,0.243352383,0.249238104,0.291998684,0.175589517,-0.295508355,0.041607462,0.082632102,-0.021016696
-1,0.334314644,0.228273496,0.386876732,0.177465886,0.160521567,0.15727745,0.132622093,0.156978637,0.157913387,0.145090491,0.189538315,0.152258664,0.10123606,0.189559236,0.158535302,0.256941766,0.319439709,0.166628718,-0.237403199,-0.001366162,0.124940924,0.019158415
-1,0.250693262,0.166184872,0.305236846,0.2898435,0.307171017,0.304422051,0.187098309,0.304306626,0.130441532,0.119416393,0.159490049,0.080276705,0.032931384,0.159510925,0.333534032,0.122164406,0.180157125,0.062976375,-0.163857043,-0.044218611,0.040495005,-0.05072112
-1,0.323272735,0.231944352,0.403120369,0.160870507,0.151851922,0.147299021,0.14196068,0.147372201,0.162213206,0.171941161,0.178948119,0.134881198,0.136908591,0.179012358,0.162304848,0.214129373,0.283403277,0.168726459,-0.302592725,0.008970866,0.115449153,0.044740938
-1,0.355199933,0.25911203,0.424141139,0.164549127,0.198537931,0.148266509,0.150902033,0.148157507,0.083711408,0.075302787,0.118048064,0.082367234,0.031898629,0.118121564,0.107743077,0.283733249,0.33074379,0.213813782,-0.367364526,0.007213319,0.098633774,0.066183999
-1,0.281029433,0.216844603,0.336127102,0.209220201,0.268766522,0.185463712,0.177955449,0.185509026,0.102543198,0.106654547,0.140865371,0.090592332,0.041523974,0.140849143,0.188507348,0.174986899,0.281817019,0.132637754,-0.186251521,0.122487441,0.090109058,0.126501545
1,0.258287162,0.229033738,0.03341312,0.126231089,0.113613494,0.140377492,0.134248629,0.140474603,0.254767656,0.231977984,0.242446348,0.241057768,0.256028533,0.242475063,0.017558027,0.292708308,0.245292246,0.301330805,-0.242302597,0.414801449,0.384684503,0.357696056
1,0.255823731,0.224509239,0.309198409,0.134158775,0.113085665,0.150985494,0.136919707,0.151082158,0.159506574,0.150019601,0.136191607,0.153390929,0.186144337,0.136219651,0.012178626,0.296834111,0.197169662,0.298177093,-0.248303175,0.41724667,0.338821828,0.322290033
1,0.260188669,0.225282907,0.28644073,0.137487099,0.109315522,0.160822958,0.144647986,0.161107451,0.208210796,0.202105269,0.194147393,0.20229055,0.221125796,0.194082156,0.029752929,0.233121186,0.208826452,0.280266464,-0.244336665,0.385297298,0.325652719,0.295880646
1,0.157800242,0.167295396,-0.011787021,0.281601429,0.241081014,0.318002075,0.290067047,0.31809184,0.216574982,0.194372475,0.20430252,0.205163211,0.225589484,0.204237923,0.051386949,0.209812924,0.172485799,0.310638428,-0.163822144,0.387243867,0.425540656,0.434427708
1,0.226924047,0.225905448,0.278235435,0.169554934,0.151830643,0.198705092,0.170289308,0.198799789,0.195377678,0.18712154,0.176830083,0.186364487,0.20893392,0.176853299,0.035732169,0.232122749,0.242716759,0.281212032,-0.227248758,0.391976178,0.342432201,0.316181153
